user_id,employee_name,department,job_title,date,login_count,logoff_count,night_logins,unique_pcs,session_duration_total,session_duration_avg,usb_connect,usb_disconnect,file_opened,file_copied,file_deleted,file_downloaded,file_uploaded,file_edited,total_file_operations,sensitive_files_accessed,unique_files_accessed,systems_accessed,file_operations_detail,emails_sent,external_mails,email_attachments,avg_email_size,http_requests,unique_urls,O,C,E,A,N,risk_score,anomaly_label,risk_profile
UDA4332,Lisa Brown,Finance,CFO,2024-01-13,5,5,0,1,830,166.0,1,1,7,1,0,0,1,4,13,1,13,"Database_Dev,Git_Repository,Salesforce,SharePoint,Database_Production,SAP_ERP,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'report_20207795.txt', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-13 11:39:00'}, {'operation': 'open', 'file_name': 'invoice_20208854.pptx', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-13 23:38:00'}, {'operation': 'open', 'file_name': 'payment_20236095.sql', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-13 21:52:00'}, {'operation': 'open', 'file_name': 'invoice_20239148.pptx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-13 16:28:00'}, {'operation': 'open', 'file_name': 'report_20205219.csv', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-13 01:53:00'}, {'operation': 'open', 'file_name': 'report_20213349.json', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-13 05:20:00'}, {'operation': 'open', 'file_name': 'internal_expense_20229057.json', 'system': 'Git_Repository', 'is_sensitive': True, 'timestamp': '2024-01-13 15:05:00'}, {'operation': 'copy', 'file_name': 'report_20203747.zip', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-13 13:29:00'}, {'operation': 'upload', 'file_name': 'report_20236722.xlsx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-13 23:01:00'}, {'operation': 'edit', 'file_name': 'transaction_20200298.txt', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-13 02:02:00'}]",24,5,9,48371,286,101,32,17,21,44,35,17.08,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-18,2,2,0,2,641,320.5,0,0,7,2,0,0,2,3,14,3,14,"Database_Dev,Git_Repository,Salesforce,SharePoint,Database_Production,Cloud_Storage,FileServer_01,FileServer_02,SAP_ERP","[{'operation': 'open', 'file_name': 'forecast_20202212.docx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-18 19:49:00'}, {'operation': 'open', 'file_name': 'confidential_budget_20213606.pptx', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-18 19:43:00'}, {'operation': 'open', 'file_name': 'forecast_20216139.xlsx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-18 14:14:00'}, {'operation': 'open', 'file_name': 'private_report_20203800.pptx', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-18 23:36:00'}, {'operation': 'open', 'file_name': 'payment_20239286.xml', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-18 07:19:00'}, {'operation': 'open', 'file_name': 'invoice_20214587.json', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-18 01:35:00'}, {'operation': 'open', 'file_name': 'report_20241126.pdf', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-18 15:03:00'}, {'operation': 'copy', 'file_name': 'payment_20234472.sql', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-18 13:09:00'}, {'operation': 'copy', 'file_name': 'payment_20212151.sql', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-18 07:54:00'}, {'operation': 'upload', 'file_name': 'invoice_20209561.txt', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-18 17:26:00'}]",35,5,9,26821,165,112,10,23,22,17,40,33.79,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-12,5,5,0,2,1228,245.6,0,0,6,2,0,0,0,4,12,3,12,"Git_Repository,SharePoint,Database_Production,Cloud_Storage,SAP_ERP","[{'operation': 'open', 'file_name': 'invoice_20217191.xlsx', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-12 18:46:00'}, {'operation': 'open', 'file_name': 'internal_transaction_20210089.txt', 'system': 'Database_Production', 'is_sensitive': True, 'timestamp': '2024-01-12 18:53:00'}, {'operation': 'open', 'file_name': 'invoice_20236187.zip', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-12 08:48:00'}, {'operation': 'open', 'file_name': 'expense_20232252.zip', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-12 05:08:00'}, {'operation': 'open', 'file_name': 'confidential_forecast_20232103.json', 'system': 'SharePoint', 'is_sensitive': True, 'timestamp': '2024-01-12 01:53:00'}, {'operation': 'open', 'file_name': 'expense_20203280.docx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-12 04:53:00'}, {'operation': 'copy', 'file_name': 'forecast_20204555.pptx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-12 06:32:00'}, {'operation': 'copy', 'file_name': 'transaction_20204062.csv', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-12 15:42:00'}, {'operation': 'edit', 'file_name': 'transaction_20200534.xlsx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-12 00:01:00'}, {'operation': 'edit', 'file_name': 'report_20235211.txt', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-12 16:52:00'}]",25,3,12,35080,299,118,24,29,15,12,15,20.61,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-23,4,4,1,2,1505,376.25,0,0,1,0,0,0,0,2,3,0,3,"Git_Repository,SAP_ERP","[{'operation': 'open', 'file_name': 'budget_20235689.txt', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-23 05:59:00'}, {'operation': 'edit', 'file_name': 'expense_20201127.csv', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-23 04:48:00'}, {'operation': 'edit', 'file_name': 'expense_20205143.sql', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-23 07:36:00'}]",24,7,8,30155,81,49,15,42,32,13,16,14.24,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-20,1,1,0,1,426,426.0,0,0,5,1,0,0,0,4,10,5,10,"Database_Dev,Salesforce,SharePoint,Database_Production,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'private_invoice_20225009.xml', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-20 22:04:00'}, {'operation': 'open', 'file_name': 'budget_20210208.txt', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-20 23:24:00'}, {'operation': 'open', 'file_name': 'private_payment_20207083.csv', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-20 11:48:00'}, {'operation': 'open', 'file_name': 'restricted_payment_20208784.docx', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-20 17:35:00'}, {'operation': 'open', 'file_name': 'private_report_20206870.sql', 'system': 'SharePoint', 'is_sensitive': True, 'timestamp': '2024-01-20 02:38:00'}, {'operation': 'copy', 'file_name': 'restricted_report_20225347.csv', 'system': 'Database_Production', 'is_sensitive': True, 'timestamp': '2024-01-20 02:46:00'}, {'operation': 'edit', 'file_name': 'report_20237584.pptx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-20 05:08:00'}, {'operation': 'edit', 'file_name': 'payment_20217691.txt', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-20 05:27:00'}, {'operation': 'edit', 'file_name': 'payment_20219745.sql', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-20 11:16:00'}, {'operation': 'edit', 'file_name': 'invoice_20239016.zip', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-20 03:08:00'}]",19,1,6,45644,204,126,31,38,31,37,48,24.22,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-01,3,3,0,1,605,201.67,0,0,4,1,0,0,1,3,9,1,9,"Database_Dev,Git_Repository,Salesforce,SharePoint,Database_Production,SAP_ERP,HRMS","[{'operation': 'open', 'file_name': 'confidential_invoice_20235859.xml', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-01 22:13:00'}, {'operation': 'open', 'file_name': 'transaction_20204633.txt', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-01 21:31:00'}, {'operation': 'open', 'file_name': 'invoice_20215962.txt', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-01 22:27:00'}, {'operation': 'open', 'file_name': 'expense_20204948.sql', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-01 15:37:00'}, {'operation': 'copy', 'file_name': 'transaction_20233302.json', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-01 17:02:00'}, {'operation': 'upload', 'file_name': 'expense_20235287.csv', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-01 03:49:00'}, {'operation': 'edit', 'file_name': 'invoice_20211002.csv', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-01 18:41:00'}, {'operation': 'edit', 'file_name': 'forecast_20221832.sql', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-01 03:00:00'}, {'operation': 'edit', 'file_name': 'budget_20214650.txt', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-01 17:37:00'}]",44,11,14,30633,247,150,47,42,19,32,11,22.16,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-22,3,3,0,3,499,166.33,0,0,6,2,0,0,0,5,13,5,13,"Database_Dev,Git_Repository,Salesforce,SharePoint,Cloud_Storage,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'expense_20201581.docx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-22 21:51:00'}, {'operation': 'open', 'file_name': 'internal_invoice_20233917.pptx', 'system': 'Cloud_Storage', 'is_sensitive': True, 'timestamp': '2024-01-22 17:27:00'}, {'operation': 'open', 'file_name': 'transaction_20226646.pptx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-22 20:42:00'}, {'operation': 'open', 'file_name': 'transaction_20202014.sql', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-22 14:37:00'}, {'operation': 'open', 'file_name': 'transaction_20200392.sql', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-22 08:48:00'}, {'operation': 'open', 'file_name': 'internal_forecast_20237938.docx', 'system': 'Cloud_Storage', 'is_sensitive': True, 'timestamp': '2024-01-22 10:12:00'}, {'operation': 'copy', 'file_name': 'transaction_20217294.docx', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-22 16:40:00'}, {'operation': 'copy', 'file_name': 'payment_20225570.xml', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-22 03:22:00'}, {'operation': 'edit', 'file_name': 'private_payment_20240560.zip', 'system': 'Git_Repository', 'is_sensitive': True, 'timestamp': '2024-01-22 18:05:00'}, {'operation': 'edit', 'file_name': 'private_forecast_20220625.pdf', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-22 05:23:00'}]",28,8,12,5628,258,91,34,45,42,41,36,45.69,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-09,4,4,0,1,540,135.0,0,0,8,2,0,0,2,5,17,1,17,"Database_Dev,Git_Repository,HRMS,Salesforce,SharePoint,Database_Production,Cloud_Storage,FileServer_01,FileServer_02,SAP_ERP","[{'operation': 'open', 'file_name': 'payment_20202827.json', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-09 17:13:00'}, {'operation': 'open', 'file_name': 'transaction_20216323.docx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-09 14:16:00'}, {'operation': 'open', 'file_name': 'payment_20228875.docx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-09 07:13:00'}, {'operation': 'open', 'file_name': 'expense_20223079.xml', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-09 20:27:00'}, {'operation': 'open', 'file_name': 'invoice_20209225.xml', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-09 01:36:00'}, {'operation': 'open', 'file_name': 'payment_20218522.json', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-09 10:45:00'}, {'operation': 'open', 'file_name': 'payment_20237635.txt', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-09 21:52:00'}, {'operation': 'open', 'file_name': 'budget_20227075.pdf', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-09 20:08:00'}, {'operation': 'copy', 'file_name': 'private_forecast_20216463.pdf', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-09 21:25:00'}, {'operation': 'copy', 'file_name': 'transaction_20237943.pdf', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-09 12:28:00'}]",8,2,2,22958,57,32,26,15,33,20,13,6.93,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-02,3,3,0,1,498,166.0,0,0,9,1,0,0,3,5,18,7,18,"Git_Repository,Salesforce,SharePoint,Database_Production,Cloud_Storage,SAP_ERP,FileServer_02,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'restricted_transaction_20231407.pdf', 'system': 'Salesforce', 'is_sensitive': True, 'timestamp': '2024-01-02 23:51:00'}, {'operation': 'open', 'file_name': 'budget_20220636.docx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-02 04:24:00'}, {'operation': 'open', 'file_name': 'confidential_expense_20209463.pdf', 'system': 'Git_Repository', 'is_sensitive': True, 'timestamp': '2024-01-02 20:10:00'}, {'operation': 'open', 'file_name': 'transaction_20214063.csv', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-02 13:39:00'}, {'operation': 'open', 'file_name': 'confidential_forecast_20214338.zip', 'system': 'HRMS', 'is_sensitive': True, 'timestamp': '2024-01-02 03:37:00'}, {'operation': 'open', 'file_name': 'forecast_20223139.sql', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-02 04:15:00'}, {'operation': 'open', 'file_name': 'payment_20216364.docx', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-02 23:38:00'}, {'operation': 'open', 'file_name': 'payment_20219869.xlsx', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-02 16:12:00'}, {'operation': 'open', 'file_name': 'forecast_20219469.sql', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-02 15:24:00'}, {'operation': 'copy', 'file_name': 'budget_20232841.pptx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-02 16:56:00'}]",45,6,9,37532,187,95,26,20,33,18,27,55.66,-1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-21,1,1,0,1,201,201.0,0,0,5,1,0,0,0,4,10,0,10,"Git_Repository,Database_Dev,HRMS,Salesforce,SharePoint,Database_Production,FileServer_02,SAP_ERP","[{'operation': 'open', 'file_name': 'report_20203734.csv', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-21 05:23:00'}, {'operation': 'open', 'file_name': 'invoice_20206844.txt', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-21 07:47:00'}, {'operation': 'open', 'file_name': 'report_20202987.xlsx', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-21 07:02:00'}, {'operation': 'open', 'file_name': 'transaction_20225199.csv', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-21 01:35:00'}, {'operation': 'open', 'file_name': 'expense_20214814.sql', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-21 23:20:00'}, {'operation': 'copy', 'file_name': 'payment_20237557.docx', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-21 21:57:00'}, {'operation': 'edit', 'file_name': 'budget_20214727.pdf', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-21 12:04:00'}, {'operation': 'edit', 'file_name': 'transaction_20220462.txt', 'system': 'SharePoint', 'is_sensitive': False, 'timestamp': '2024-01-21 14:00:00'}, {'operation': 'edit', 'file_name': 'payment_20219210.pptx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-21 23:39:00'}, {'operation': 'edit', 'file_name': 'invoice_20224236.zip', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-21 06:46:00'}]",34,11,9,5417,219,67,44,32,50,10,31,6.53,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-06,4,4,0,1,687,171.75,0,0,8,5,0,0,2,3,18,6,18,"Database_Dev,Git_Repository,Salesforce,SharePoint,Database_Production,Cloud_Storage,FileServer_01,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'confidential_report_20225945.pdf', 'system': 'Database_Production', 'is_sensitive': True, 'timestamp': '2024-01-06 21:08:00'}, {'operation': 'open', 'file_name': 'invoice_20217205.txt', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-06 22:53:00'}, {'operation': 'open', 'file_name': 'forecast_20220945.csv', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-06 02:12:00'}, {'operation': 'open', 'file_name': 'internal_invoice_20207242.xml', 'system': 'Database_Dev', 'is_sensitive': True, 'timestamp': '2024-01-06 14:20:00'}, {'operation': 'open', 'file_name': 'transaction_20235223.docx', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-06 14:19:00'}, {'operation': 'open', 'file_name': 'private_transaction_20207959.txt', 'system': 'Git_Repository', 'is_sensitive': True, 'timestamp': '2024-01-06 01:13:00'}, {'operation': 'open', 'file_name': 'internal_expense_20209821.csv', 'system': 'Cloud_Storage', 'is_sensitive': True, 'timestamp': '2024-01-06 12:32:00'}, {'operation': 'open', 'file_name': 'budget_20217151.txt', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-06 00:25:00'}, {'operation': 'copy', 'file_name': 'expense_20236535.zip', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-06 03:29:00'}, {'operation': 'copy', 'file_name': 'internal_budget_20208060.pdf', 'system': 'HRMS', 'is_sensitive': True, 'timestamp': '2024-01-06 06:52:00'}]",50,12,23,37924,174,79,21,11,30,48,24,44.59,-1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-14,3,3,0,3,341,113.67,0,0,1,0,0,0,0,2,3,0,3,"Database_Dev,Cloud_Storage","[{'operation': 'open', 'file_name': 'expense_20211641.pdf', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-14 23:44:00'}, {'operation': 'edit', 'file_name': 'payment_20201949.xml', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-14 18:36:00'}, {'operation': 'edit', 'file_name': 'invoice_20212437.xml', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-14 17:19:00'}]",11,2,2,20245,122,37,40,10,31,49,22,9.13,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-07,3,3,0,2,206,68.67,0,0,10,5,0,0,1,2,18,3,18,"Git_Repository,Database_Dev,Salesforce,Database_Production,SAP_ERP,FileServer_01,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'budget_20219877.csv', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-07 23:27:00'}, {'operation': 'open', 'file_name': 'private_expense_20220894.zip', 'system': 'FileServer_01', 'is_sensitive': True, 'timestamp': '2024-01-07 21:37:00'}, {'operation': 'open', 'file_name': 'expense_20224898.pdf', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-07 04:11:00'}, {'operation': 'open', 'file_name': 'forecast_20237642.xlsx', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-07 01:11:00'}, {'operation': 'open', 'file_name': 'report_20240168.csv', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-07 03:59:00'}, {'operation': 'open', 'file_name': 'transaction_20221804.pdf', 'system': 'FileServer_01', 'is_sensitive': False, 'timestamp': '2024-01-07 11:20:00'}, {'operation': 'open', 'file_name': 'invoice_20222104.docx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-07 06:15:00'}, {'operation': 'open', 'file_name': 'forecast_20223070.docx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-07 23:00:00'}, {'operation': 'open', 'file_name': 'budget_20228820.sql', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-07 13:31:00'}, {'operation': 'open', 'file_name': 'transaction_20235885.csv', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-07 18:41:00'}]",13,1,3,10369,252,160,29,35,40,41,26,11.32,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-27,5,5,1,2,1202,240.4,0,0,9,4,0,0,1,5,19,4,19,"Database_Dev,Salesforce,SharePoint,Database_Production,Cloud_Storage,SAP_ERP,FileServer_02,FileServer_01,HRMS","[{'operation': 'open', 'file_name': 'report_20235196.sql', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-27 18:56:00'}, {'operation': 'open', 'file_name': 'confidential_invoice_20219686.zip', 'system': 'SharePoint', 'is_sensitive': True, 'timestamp': '2024-01-27 18:57:00'}, {'operation': 'open', 'file_name': 'restricted_report_20240751.xml', 'system': 'HRMS', 'is_sensitive': True, 'timestamp': '2024-01-27 05:13:00'}, {'operation': 'open', 'file_name': 'confidential_expense_20208370.pptx', 'system': 'Database_Production', 'is_sensitive': True, 'timestamp': '2024-01-27 06:52:00'}, {'operation': 'open', 'file_name': 'forecast_20239098.pdf', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-27 02:24:00'}, {'operation': 'open', 'file_name': 'report_20236280.sql', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-27 16:29:00'}, {'operation': 'open', 'file_name': 'expense_20240933.xlsx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-27 03:26:00'}, {'operation': 'open', 'file_name': 'invoice_20237233.pdf', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-27 03:36:00'}, {'operation': 'open', 'file_name': 'expense_20218850.docx', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-27 13:16:00'}, {'operation': 'copy', 'file_name': 'transaction_20237589.zip', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-27 05:17:00'}]",29,7,11,13118,25,9,41,48,38,21,40,41.24,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-29,3,3,0,3,295,98.33,0,0,4,1,0,0,0,3,8,1,8,"Git_Repository,Salesforce,Cloud_Storage,SAP_ERP,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'budget_20231171.xlsx', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-29 19:51:00'}, {'operation': 'open', 'file_name': 'budget_20216641.pptx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-29 22:45:00'}, {'operation': 'open', 'file_name': 'forecast_20227875.txt', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-29 14:16:00'}, {'operation': 'open', 'file_name': 'invoice_20219902.zip', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-29 12:37:00'}, {'operation': 'copy', 'file_name': 'budget_20233623.xlsx', 'system': 'Cloud_Storage', 'is_sensitive': False, 'timestamp': '2024-01-29 17:41:00'}, {'operation': 'edit', 'file_name': 'report_20218626.xml', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-29 15:04:00'}, {'operation': 'edit', 'file_name': 'payment_20221409.txt', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-29 20:45:00'}, {'operation': 'edit', 'file_name': 'internal_forecast_20212445.txt', 'system': 'SAP_ERP', 'is_sensitive': True, 'timestamp': '2024-01-29 19:25:00'}]",42,8,10,6668,264,184,26,36,35,34,12,19.66,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-17,5,5,0,2,1520,304.0,0,0,5,2,0,0,1,2,10,1,10,"Database_Dev,Salesforce,Database_Production,Cloud_Storage,SAP_ERP,FileServer_02,HRMS","[{'operation': 'open', 'file_name': 'forecast_20214666.docx', 'system': 'FileServer_02', 'is_sensitive': False, 'timestamp': '2024-01-17 13:50:00'}, {'operation': 'open', 'file_name': 'payment_20217177.csv', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-17 03:30:00'}, {'operation': 'open', 'file_name': 'budget_20238132.xml', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-17 15:56:00'}, {'operation': 'open', 'file_name': 'invoice_20207953.json', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-17 16:19:00'}, {'operation': 'open', 'file_name': 'internal_transaction_20209982.xlsx', 'system': 'Cloud_Storage', 'is_sensitive': True, 'timestamp': '2024-01-17 13:36:00'}, {'operation': 'copy', 'file_name': 'transaction_20220835.pdf', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-17 02:31:00'}, {'operation': 'copy', 'file_name': 'payment_20220640.pdf', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-17 14:17:00'}, {'operation': 'upload', 'file_name': 'invoice_20237868.pdf', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-17 02:08:00'}, {'operation': 'edit', 'file_name': 'report_20228242.sql', 'system': 'Database_Dev', 'is_sensitive': False, 'timestamp': '2024-01-17 12:00:00'}, {'operation': 'edit', 'file_name': 'budget_20213169.json', 'system': 'SAP_ERP', 'is_sensitive': False, 'timestamp': '2024-01-17 10:48:00'}]",33,5,13,46070,137,53,32,29,18,16,34,13.57,1,low
UDA4332,Lisa Brown,Finance,CFO,2024-01-28,3,3,0,2,961,320.33,0,0,2,1,0,0,1,2,6,1,6,"Git_Repository,HRMS,Salesforce,Database_Production,SAP_ERP","[{'operation': 'open', 'file_name': 'expense_20201354.sql', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-28 06:46:00'}, {'operation': 'open', 'file_name': 'private_budget_20233172.xml', 'system': 'SAP_ERP', 'is_sensitive': True, 'timestamp': '2024-01-28 12:56:00'}, {'operation': 'copy', 'file_name': 'forecast_20235145.txt', 'system': 'Git_Repository', 'is_sensitive': False, 'timestamp': '2024-01-28 01:42:00'}, {'operation': 'upload', 'file_name': 'budget_20203262.xlsx', 'system': 'Database_Production', 'is_sensitive': False, 'timestamp': '2024-01-28 14:24:00'}, {'operation': 'edit', 'file_name': 'budget_20216664.json', 'system': 'HRMS', 'is_sensitive': False, 'timestamp': '2024-01-28 06:44:00'}, {'operation': 'edit', 'file_name': 'forecast_20219834.xlsx', 'system': 'Salesforce', 'is_sensitive': False, 'timestamp': '2024-01-28 21:33:00'}]",17,4,6,32448,63,31,49,17,28,17,16,11.95,1,low
